episode_id,guest_name,topic,question_order,question_category,is_template_question,question_text,source_path
2025-10-14-rileen-sinha,Rileen Sinha,Applying ML: An ongoing personal journey,3,topic_selection,True,Which topics are you most keen to cover?,podcast_examples/Podcast/Archive/2025-10-14- Rileen Sinha - Applying ML_ An ongoing personal journey.docx
2025-10-14-rileen-sinha,Rileen Sinha,Applying ML: An ongoing personal journey,4,topic_selection,True,Are there any topics you’d rather skip or avoid discussing publicly?,podcast_examples/Podcast/Archive/2025-10-14- Rileen Sinha - Applying ML_ An ongoing personal journey.docx
2025-10-14-rileen-sinha,Rileen Sinha,Applying ML: An ongoing personal journey,5,practical_advice,False,"What vivid fact, problem, or provocative question will hook listeners?",podcast_examples/Podcast/Archive/2025-10-14- Rileen Sinha - Applying ML_ An ongoing personal journey.docx
2025-10-14-rileen-sinha,Rileen Sinha,Applying ML: An ongoing personal journey,6,general,False,What quick stat or story first made you feel this topic matters?,podcast_examples/Podcast/Archive/2025-10-14- Rileen Sinha - Applying ML_ An ongoing personal journey.docx
2025-10-14-rileen-sinha,Rileen Sinha,Applying ML: An ongoing personal journey,7,practical_advice,False,What key insight or skill will listeners gain?,podcast_examples/Podcast/Archive/2025-10-14- Rileen Sinha - Applying ML_ An ongoing personal journey.docx
2025-10-14-rileen-sinha,Rileen Sinha,Applying ML: An ongoing personal journey,8,practical_advice,False,Who needs this advice most right now?,podcast_examples/Podcast/Archive/2025-10-14- Rileen Sinha - Applying ML_ An ongoing personal journey.docx
2025-10-14-rileen-sinha,Rileen Sinha,Applying ML: An ongoing personal journey,9,general,False,Who wastes time or money if they ignore this?,podcast_examples/Podcast/Archive/2025-10-14- Rileen Sinha - Applying ML_ An ongoing personal journey.docx
2025-10-14-rileen-sinha,Rileen Sinha,Applying ML: An ongoing personal journey,10,general,False,Is there a beginner group that keeps asking you about this?,podcast_examples/Podcast/Archive/2025-10-14- Rileen Sinha - Applying ML_ An ongoing personal journey.docx
2025-10-14-rileen-sinha,Rileen Sinha,Applying ML: An ongoing personal journey,11,story_moments,False,"What 3-5 milestones or ideas should we cover, in order?",podcast_examples/Podcast/Archive/2025-10-14- Rileen Sinha - Applying ML_ An ongoing personal journey.docx
2025-10-14-rileen-sinha,Rileen Sinha,Applying ML: An ongoing personal journey,12,business_impact,False,"What’s your role, and what single metric or result links you to this topic?",podcast_examples/Podcast/Archive/2025-10-14- Rileen Sinha - Applying ML_ An ongoing personal journey.docx
2025-10-14-rileen-sinha,Rileen Sinha,Applying ML: An ongoing personal journey,13,general,False,How does your current job shape your viewpoint here?,podcast_examples/Podcast/Archive/2025-10-14- Rileen Sinha - Applying ML_ An ongoing personal journey.docx
2025-10-14-rileen-sinha,Rileen Sinha,Applying ML: An ongoing personal journey,14,practical_advice,False,"What small action, resource, or reflection would you recommend next?",podcast_examples/Podcast/Archive/2025-10-14- Rileen Sinha - Applying ML_ An ongoing personal journey.docx
2025-10-14-rileen-sinha,Rileen Sinha,Applying ML: An ongoing personal journey,15,general,False,Where does this story begin for you?,podcast_examples/Podcast/Archive/2025-10-14- Rileen Sinha - Applying ML_ An ongoing personal journey.docx
2025-10-14-rileen-sinha,Rileen Sinha,Applying ML: An ongoing personal journey,16,general,False,Who or what first pulled you toward the topic?,podcast_examples/Podcast/Archive/2025-10-14- Rileen Sinha - Applying ML_ An ongoing personal journey.docx
2025-10-14-rileen-sinha,Rileen Sinha,Applying ML: An ongoing personal journey,17,story_moments,False,"Which events, successes, or stumbles taught you the most?",podcast_examples/Podcast/Archive/2025-10-14- Rileen Sinha - Applying ML_ An ongoing personal journey.docx
2025-10-14-rileen-sinha,Rileen Sinha,Applying ML: An ongoing personal journey,18,general,False,Is there a theme that keeps recurring in your work or study?,podcast_examples/Podcast/Archive/2025-10-14- Rileen Sinha - Applying ML_ An ongoing personal journey.docx
2025-10-14-rileen-sinha,Rileen Sinha,Applying ML: An ongoing personal journey,19,background,False,Who might recognize their own journey in yours?,podcast_examples/Podcast/Archive/2025-10-14- Rileen Sinha - Applying ML_ An ongoing personal journey.docx
2025-10-14-rileen-sinha,Rileen Sinha,Applying ML: An ongoing personal journey,20,current_focus,False,"What 3-5 main stops, projects, or challenges mark the path—listed in order?",podcast_examples/Podcast/Archive/2025-10-14- Rileen Sinha - Applying ML_ An ongoing personal journey.docx
2025-10-14-rileen-sinha,Rileen Sinha,Applying ML: An ongoing personal journey,21,general,False,"What’s your current role, and what single experience ties you to this theme?",podcast_examples/Podcast/Archive/2025-10-14- Rileen Sinha - Applying ML_ An ongoing personal journey.docx
2025-10-14-rileen-sinha,Rileen Sinha,Applying ML: An ongoing personal journey,22,general,False,What fact links present-you to this topic?,podcast_examples/Podcast/Archive/2025-10-14- Rileen Sinha - Applying ML_ An ongoing personal journey.docx
2025-10-14-rileen-sinha,Rileen Sinha,Applying ML: An ongoing personal journey,23,general,False,What led you to transition from bioinformatics research in cancer genomics to applying machine learning and AI?,podcast_examples/Podcast/Archive/2025-10-14- Rileen Sinha - Applying ML_ An ongoing personal journey.docx
2025-10-14-rileen-sinha,Rileen Sinha,Applying ML: An ongoing personal journey,24,technical_deep_dive,False,"Can you give an overview of your work on tumor modeling, integrative multi-omics analyses, and predictive modeling for cancer therapy?",podcast_examples/Podcast/Archive/2025-10-14- Rileen Sinha - Applying ML_ An ongoing personal journey.docx
2025-10-14-rileen-sinha,Rileen Sinha,Applying ML: An ongoing personal journey,25,current_focus,False,"When working on these projects, how do you balance biological complexity with computational constraints?",podcast_examples/Podcast/Archive/2025-10-14- Rileen Sinha - Applying ML_ An ongoing personal journey.docx
2025-10-14-rileen-sinha,Rileen Sinha,Applying ML: An ongoing personal journey,26,general,False,How has participating in Kaggle competitions and hands-on ML courses shaped your approach to problem-solving and collaboration in computational biology?,podcast_examples/Podcast/Archive/2025-10-14- Rileen Sinha - Applying ML_ An ongoing personal journey.docx
2025-10-14-rileen-sinha,Rileen Sinha,Applying ML: An ongoing personal journey,27,practical_advice,True,Are there any books or other resources that you can recommend to the listeners?,podcast_examples/Podcast/Archive/2025-10-14- Rileen Sinha - Applying ML_ An ongoing personal journey.docx
2025-10-14-rileen-sinha,Rileen Sinha,Applying ML: An ongoing personal journey,28,practical_advice,False,What skills or approaches have been most valuable in your transition from bioinformatics to AI-driven research?,podcast_examples/Podcast/Archive/2025-10-14- Rileen Sinha - Applying ML_ An ongoing personal journey.docx
2025-10-14-rileen-sinha,Rileen Sinha,Applying ML: An ongoing personal journey,29,current_focus,False,How do you decide which research ideas or tools to pursue as public projects versus specialized internal analyses?,podcast_examples/Podcast/Archive/2025-10-14- Rileen Sinha - Applying ML_ An ongoing personal journey.docx
2025-10-14-rileen-sinha,Rileen Sinha,Applying ML: An ongoing personal journey,30,future_outlook,False,How do you see the role of computational biologists and AI/ML practitioners evolving in cancer research over the next few years?,podcast_examples/Podcast/Archive/2025-10-14- Rileen Sinha - Applying ML_ An ongoing personal journey.docx
2025-10-21-hugo-bowne-anderson,Hugo Bowne-Anderson,How to build and evaluate AI systems in the age of LLMs,1,background,True,How would you like us to introduce you?,podcast_examples/Podcast/Archive/2025-10-21 - Hugo Bowne-Anderson - How to build and evaluate AI systems in the age of LLMs.docx
2025-10-21-hugo-bowne-anderson,Hugo Bowne-Anderson,How to build and evaluate AI systems in the age of LLMs,2,current_focus,True,What are you currently focused on—projects or themes you’d enjoy discussing?,podcast_examples/Podcast/Archive/2025-10-21 - Hugo Bowne-Anderson - How to build and evaluate AI systems in the age of LLMs.docx
2025-10-21-hugo-bowne-anderson,Hugo Bowne-Anderson,How to build and evaluate AI systems in the age of LLMs,3,topic_selection,True,Which topics are you most keen to cover?,podcast_examples/Podcast/Archive/2025-10-21 - Hugo Bowne-Anderson - How to build and evaluate AI systems in the age of LLMs.docx
2025-10-21-hugo-bowne-anderson,Hugo Bowne-Anderson,How to build and evaluate AI systems in the age of LLMs,4,topic_selection,True,Are there any topics you’d rather skip or avoid discussing publicly?,podcast_examples/Podcast/Archive/2025-10-21 - Hugo Bowne-Anderson - How to build and evaluate AI systems in the age of LLMs.docx
2025-10-21-hugo-bowne-anderson,Hugo Bowne-Anderson,How to build and evaluate AI systems in the age of LLMs,5,practical_advice,False,"What vivid fact, problem, or provocative question will hook listeners?",podcast_examples/Podcast/Archive/2025-10-21 - Hugo Bowne-Anderson - How to build and evaluate AI systems in the age of LLMs.docx
2025-10-21-hugo-bowne-anderson,Hugo Bowne-Anderson,How to build and evaluate AI systems in the age of LLMs,6,general,False,What quick stat or story first made you feel this topic matters?,podcast_examples/Podcast/Archive/2025-10-21 - Hugo Bowne-Anderson - How to build and evaluate AI systems in the age of LLMs.docx
2025-10-21-hugo-bowne-anderson,Hugo Bowne-Anderson,How to build and evaluate AI systems in the age of LLMs,7,practical_advice,False,What key insight or skill will listeners gain?,podcast_examples/Podcast/Archive/2025-10-21 - Hugo Bowne-Anderson - How to build and evaluate AI systems in the age of LLMs.docx
2025-10-21-hugo-bowne-anderson,Hugo Bowne-Anderson,How to build and evaluate AI systems in the age of LLMs,8,practical_advice,False,Who needs this advice most right now?,podcast_examples/Podcast/Archive/2025-10-21 - Hugo Bowne-Anderson - How to build and evaluate AI systems in the age of LLMs.docx
2025-10-21-hugo-bowne-anderson,Hugo Bowne-Anderson,How to build and evaluate AI systems in the age of LLMs,9,general,False,Who wastes time or money if they ignore this?,podcast_examples/Podcast/Archive/2025-10-21 - Hugo Bowne-Anderson - How to build and evaluate AI systems in the age of LLMs.docx
2025-10-21-hugo-bowne-anderson,Hugo Bowne-Anderson,How to build and evaluate AI systems in the age of LLMs,10,general,False,Is there a beginner group that keeps asking you about this?,podcast_examples/Podcast/Archive/2025-10-21 - Hugo Bowne-Anderson - How to build and evaluate AI systems in the age of LLMs.docx
2025-10-21-hugo-bowne-anderson,Hugo Bowne-Anderson,How to build and evaluate AI systems in the age of LLMs,11,story_moments,False,"What 3-5 milestones or ideas should we cover, in order?",podcast_examples/Podcast/Archive/2025-10-21 - Hugo Bowne-Anderson - How to build and evaluate AI systems in the age of LLMs.docx
2025-10-21-hugo-bowne-anderson,Hugo Bowne-Anderson,How to build and evaluate AI systems in the age of LLMs,12,business_impact,False,"What’s your role, and what single metric or result links you to this topic?",podcast_examples/Podcast/Archive/2025-10-21 - Hugo Bowne-Anderson - How to build and evaluate AI systems in the age of LLMs.docx
2025-10-21-hugo-bowne-anderson,Hugo Bowne-Anderson,How to build and evaluate AI systems in the age of LLMs,13,general,False,How does your current job shape your viewpoint here?,podcast_examples/Podcast/Archive/2025-10-21 - Hugo Bowne-Anderson - How to build and evaluate AI systems in the age of LLMs.docx
2025-10-21-hugo-bowne-anderson,Hugo Bowne-Anderson,How to build and evaluate AI systems in the age of LLMs,14,practical_advice,False,"What small action, resource, or reflection would you recommend next?",podcast_examples/Podcast/Archive/2025-10-21 - Hugo Bowne-Anderson - How to build and evaluate AI systems in the age of LLMs.docx
2025-10-21-hugo-bowne-anderson,Hugo Bowne-Anderson,How to build and evaluate AI systems in the age of LLMs,15,general,False,Where does this story begin for you?,podcast_examples/Podcast/Archive/2025-10-21 - Hugo Bowne-Anderson - How to build and evaluate AI systems in the age of LLMs.docx
2025-10-21-hugo-bowne-anderson,Hugo Bowne-Anderson,How to build and evaluate AI systems in the age of LLMs,16,general,False,Who or what first pulled you toward the topic?,podcast_examples/Podcast/Archive/2025-10-21 - Hugo Bowne-Anderson - How to build and evaluate AI systems in the age of LLMs.docx
2025-10-21-hugo-bowne-anderson,Hugo Bowne-Anderson,How to build and evaluate AI systems in the age of LLMs,17,story_moments,False,"Which events, successes, or stumbles taught you the most?",podcast_examples/Podcast/Archive/2025-10-21 - Hugo Bowne-Anderson - How to build and evaluate AI systems in the age of LLMs.docx
2025-10-21-hugo-bowne-anderson,Hugo Bowne-Anderson,How to build and evaluate AI systems in the age of LLMs,18,general,False,Is there a theme that keeps recurring in your work or study?,podcast_examples/Podcast/Archive/2025-10-21 - Hugo Bowne-Anderson - How to build and evaluate AI systems in the age of LLMs.docx
2025-10-21-hugo-bowne-anderson,Hugo Bowne-Anderson,How to build and evaluate AI systems in the age of LLMs,19,background,False,Who might recognize their own journey in yours?,podcast_examples/Podcast/Archive/2025-10-21 - Hugo Bowne-Anderson - How to build and evaluate AI systems in the age of LLMs.docx
